Date,current_price,portfolio_pnl,position,postion_pnl,capital,holding,action,portfolio_value,sortino,mean3,mean5,mean10,mean20,mean50,std3,std5,std10,std20,std50,sortino_delta,returns,benchmark
2012-07-31,15.7737,-2174.3656,22824.5439,-440.4393,1.0905,1447.0,1.0,22825.6344,14.7093,15.8881,15.7811,15.7978,16.3801,17.0735,0.1747,0.2036,0.1771,0.7175,0.7678,-14.9623,0.913025376,0.73545977601
2012-08-01,15.7644,-2189.3227,22811.0868,-453.8964,-0.4095,1447.0,1.0,22810.6773,14.6975,15.7799,15.8294,15.7941,16.2868,17.0304,0.0193,0.1483,0.1774,0.6659,0.7797,-14.7093,0.912427092,0.735026157017
2012-08-02,15.6345,-2391.758,0.0,0.0,22608.242,0.0,2.0,22608.242,14.7,15.7242,15.8127,15.7561,16.1829,16.9888,0.0778,0.1675,0.1651,0.5894,0.7978,-14.6975,0.90432968,0.728969478818
2012-08-03,15.8201,-2390.2279,22606.9229,15.8201,2.8492,1429.0,1.0,22609.7721,14.5577,15.7397,15.7589,15.7431,16.0999,16.9518,0.0952,0.0729,0.1528,0.5083,0.8084,-14.7,0.904390884,0.737623208408
2012-08-06,16.4232,-1528.398,23468.7528,877.65,2.8492,1429.0,0.0,23471.602,13.8461,15.9593,15.8832,15.8238,16.0632,16.9309,0.4124,0.3097,0.2564,0.4514,0.8082,-14.5577,0.93886408,0.765743167004
2012-08-07,16.7387,-1077.5485,23919.6023,1328.4995,2.8492,1429.0,0.0,23922.4515,14.3736,16.3273,16.0762,15.9287,16.0609,16.9172,0.4667,0.4788,0.3802,0.4476,0.8055,-13.8461,0.95689806,0.780453574792
2012-08-08,16.6552,-1196.87,23800.2808,1209.178,2.8492,1429.0,0.0,23803.13,14.6495,16.6057,16.2543,16.0419,16.0507,16.8904,0.1635,0.4991,0.4131,0.4304,0.791,-14.3736,0.9521252,0.776560328991
2012-08-09,16.8036,-986.3064,24012.3444,1421.2416,1.3492,1429.0,1.0,24013.6936,14.6009,16.7325,16.4882,16.1504,16.0558,16.8756,0.0744,0.4002,0.4587,0.439,0.7854,-14.6495,0.960547744,0.783479582607
2012-08-10,16.8964,-867.9852,0.0,0.0,24132.0148,0.0,2.0,24132.0148,14.726,16.7851,16.7034,16.2311,16.0595,16.8623,0.1217,0.1798,0.5144,0.4461,0.7792,-14.6009,0.965280592,0.787806447402
2012-08-13,17.0078,-867.9852,0.0,0.0,24132.0148,0.0,0.0,24132.0148,14.7598,16.9026,16.8203,16.3518,16.0813,16.8617,0.1022,0.1371,0.5431,0.4817,0.7791,-14.726,0.965280592,0.793000550183
2012-08-14,17.0449,-869.4852,0.0,0.0,24130.5148,0.0,2.0,24130.5148,14.3289,16.983,16.8816,16.4789,16.1384,16.8639,0.0773,0.1582,0.5415,0.5252,0.7795,-14.7598,0.965220592,0.794730363587
2012-08-15,17.0913,-869.4852,0.0,0.0,24130.5148,0.0,0.0,24130.5148,14.1944,17.048,16.9688,16.6116,16.2028,16.8641,0.0418,0.1171,0.5085,0.5597,0.7795,-14.3289,0.965220592,0.796893795985
2012-08-16,17.0913,-870.9852,0.0,0.0,24129.0148,0.0,2.0,24129.0148,14.0148,17.0758,17.0263,16.7572,16.2567,16.8543,0.0268,0.0806,0.3931,0.5915,0.7734,-14.1944,0.965160592,0.796893795985
2012-08-17,16.9985,-868.1767,24120.8715,16.9985,10.9518,1419.0,1.0,24131.8233,14.0236,17.0603,17.0467,16.8751,16.3091,16.8409,0.0536,0.0442,0.2191,0.6091,0.7648,-14.0148,0.965272932,0.79256693119
2012-08-20,16.9985,-869.6767,24120.8715,16.9985,9.4518,1419.0,1.0,24130.3233,14.3926,17.0294,17.0449,16.9326,16.3782,16.8284,0.0536,0.0464,0.1527,0.6047,0.7568,-14.0236,0.965212932,0.79256693119
2012-08-21,16.9614,-922.3216,24068.2266,-35.6464,9.4518,1419.0,0.0,24077.6784,14.4018,16.9861,17.0282,16.9549,16.4418,16.8164,0.0214,0.0596,0.1367,0.5954,0.7497,-14.3926,0.963107136,0.790837117786
2012-08-22,17.082,-751.1902,24239.358,135.485,9.4518,1419.0,0.0,24248.8098,14.3897,17.014,17.0263,16.9976,16.5197,16.803,0.0618,0.0572,0.092,0.5703,0.7385,-14.4018,0.969952392,0.796460176991
2012-08-23,16.9799,-897.5701,24094.4781,-9.3949,7.9518,1419.0,1.0,24102.4299,14.4918,17.0078,17.0041,17.0152,16.5828,16.7896,0.0649,0.0462,0.0631,0.5462,0.7288,-14.3897,0.964097196,0.791699693203
2012-08-24,16.9985,-871.1767,24120.8715,16.9985,7.9518,1419.0,0.0,24128.8233,14.4254,17.0201,17.0041,17.0254,16.6283,16.7756,0.0544,0.0462,0.0482,0.5408,0.7177,-14.4918,0.965152932,0.79256693119
2012-08-27,16.8686,-1057.0048,23936.5434,-167.3296,6.4518,1419.0,1.0,23942.9952,14.4411,16.949,16.9781,17.0115,16.6816,16.7563,0.0703,0.0766,0.0693,0.5065,0.7014,-14.4254,0.957719808,0.786510252991
2012-08-28,16.915,-991.1632,24002.385,-101.488,6.4518,1419.0,0.0,24008.8368,14.3515,16.9274,16.9688,16.9985,16.7387,16.7374,0.0658,0.0818,0.0744,0.461,0.6835,-14.4411,0.960353472,0.788673685388
2012-08-29,16.8593,-1084.3915,0.0,0.0,23915.6085,0.0,2.0,23915.6085,14.3909,16.881,16.9243,16.9753,16.7934,16.7101,0.0298,0.0633,0.0783,0.4003,0.6494,-14.3515,0.95662434,0.786076633998
2012-08-30,16.6552,-1084.3915,0.0,0.0,23915.6085,0.0,0.0,23915.6085,14.3182,16.8098,16.8593,16.9317,16.8445,16.6828,0.1368,0.1267,0.1179,0.2963,0.6213,-14.3909,0.95662434,0.776560328991
2012-08-31,16.7758,-1084.3915,0.0,0.0,23915.6085,0.0,0.0,23915.6085,15.1151,16.7634,16.8148,16.9094,16.8922,16.6698,0.1026,0.1024,0.1247,0.1744,0.6122,-14.3182,0.95662434,0.782183388196
2012-09-04,16.8408,-1081.7507,23913.936,16.8408,4.3133,1420.0,1.0,23918.2493,14.6442,16.7572,16.8092,16.8936,16.9131,16.6583,0.0942,0.0994,0.1222,0.1361,0.6032,-15.1151,0.956729972,0.785214058581
2012-09-05,16.7294,-1241.4387,23755.748,-141.3472,2.8133,1420.0,1.0,23758.5613,14.3993,16.782,16.7721,16.8704,16.9127,16.6533,0.0559,0.0834,0.1297,0.1367,0.6015,-14.6442,0.950342452,0.780019955799
2012-09-06,16.9892,-872.5227,24124.664,227.5688,2.8133,1420.0,0.0,24127.4773,14.324,16.8531,16.7981,16.8612,16.9294,16.6509,0.1303,0.1265,0.1154,0.1233,0.5999,-14.3993,0.965099092,0.792133312196
2012-09-07,17.147,-648.4467,24348.74,451.6448,2.8133,1420.0,0.0,24351.5533,14.5463,16.9552,16.8964,16.8779,16.9465,16.6476,0.2108,0.171,0.1432,0.1287,0.5966,-14.324,0.974062132,0.799490847375
2012-09-10,16.9428,-938.4107,24058.776,161.6808,2.8133,1420.0,0.0,24061.5893,14.6813,17.0263,16.9298,16.8723,16.9488,16.6455,0.107,0.1573,0.139,0.1282,0.5954,-14.5463,0.962463572,0.789969879799
2012-09-11,17.1191,-688.0647,24309.122,412.0268,2.8133,1420.0,0.0,24311.9353,14.5301,17.0696,16.9855,16.8974,16.9544,16.6372,0.1107,0.1668,0.1594,0.1332,0.5855,-14.6813,0.972477412,0.798189990395
2012-09-12,17.2212,-544.5827,24454.104,557.0088,1.3133,1420.0,1.0,24455.4173,14.6812,17.0944,17.0839,16.928,16.9632,16.6331,0.1408,0.115,0.1897,0.1448,0.5806,-14.5301,0.978216692,0.802950474183
2012-09-13,17.5367,-96.5727,24902.114,1005.0188,1.3133,1420.0,0.0,24903.4273,14.7636,17.2923,17.1933,16.9957,16.9855,16.6312,0.2177,0.2174,0.2674,0.1921,0.5775,-14.6812,0.996137092,0.817660881972
2012-09-14,17.7965,272.3433,25271.03,1373.9348,1.3133,1420.0,0.0,25272.3433,15.034,17.5181,17.3232,17.1098,17.0208,16.6329,0.2881,0.3414,0.3397,0.2638,0.5808,-14.7636,1.010893732,0.829774238369
2012-09-17,17.5367,-98.0727,24902.114,1005.0188,-0.1867,1420.0,1.0,24901.9273,15.2567,17.6233,17.442,17.1859,17.0477,16.634,0.15,0.2723,0.3418,0.2878,0.5825,-15.034,0.996077092,0.817660881972
2012-09-18,17.5088,-151.8907,0.0,0.0,24848.1093,0.0,2.0,24848.1093,15.0471,17.614,17.52,17.2527,17.0732,16.6411,0.1586,0.204,0.332,0.3053,0.591,-15.2567,0.993924372,0.816360024991
2012-09-19,17.6851,-151.8907,0.0,0.0,24848.1093,0.0,0.0,24848.1093,14.995,17.5769,17.6127,17.3483,17.1094,16.6591,0.0948,0.1239,0.3007,0.333,0.6089,-15.0471,0.993924372,0.824580135588
2012-09-20,17.4531,-148.6676,24835.7613,17.4531,15.5711,1423.0,1.0,24851.3324,14.3027,17.549,17.596,17.3947,17.1279,16.671,0.1211,0.1411,0.2737,0.3416,0.6186,-14.995,0.994053296,0.813762973601
2012-09-21,17.5175,-71.2564,0.0,0.0,24928.7436,0.0,2.0,24928.7436,15.2247,17.5519,17.5402,17.4317,17.1548,16.6873,0.1198,0.0867,0.2612,0.3504,0.6301,-14.3027,0.997149744,0.816765668566
2012-09-24,17.4802,-72.7564,0.0,0.0,24927.2436,0.0,2.0,24927.2436,15.2327,17.4836,17.529,17.4855,17.1789,16.7004,0.0323,0.0909,0.1968,0.3556,0.6398,-15.2247,0.997089744,0.815026530022
2012-09-25,17.303,-69.8534,24916.32,17.303,13.8266,1440.0,1.0,24930.1466,15.3887,17.4336,17.4878,17.5039,17.2006,16.7151,0.1146,0.1371,0.1647,0.3488,0.6451,-15.2327,0.997205864,0.806764456298
2012-09-26,17.2004,-217.5974,24768.576,-130.441,13.8266,1440.0,0.0,24782.4026,16.095,17.3278,17.3908,17.5018,17.2149,16.741,0.1416,0.1341,0.1688,0.3423,0.6378,-15.3887,0.991296104,0.80198065966
2012-09-27,17.5362,264.4546,25252.128,353.111,12.3266,1440.0,1.0,25264.4546,16.0269,17.3465,17.4074,17.5017,17.2487,16.7757,0.1721,0.1481,0.1688,0.3388,0.6328,-16.095,1.010578184,0.817637569123
2012-09-28,17.6388,397.7986,0.0,0.0,25397.7986,0.0,2.0,25397.7986,16.3338,17.4584,17.4317,17.486,17.2979,16.8082,0.2293,0.1776,0.1437,0.3189,0.6347,-16.0269,1.015911944,0.82242136576
2012-10-01,17.6015,383.3786,25381.363,0.0,2.0156,1442.0,1.0,25383.3786,16.3804,17.5921,17.4559,17.4924,17.3392,16.8412,0.0519,0.1935,0.1476,0.3006,0.6321,-16.3338,1.015335144,0.820682227216
2012-10-02,17.6481,450.5758,25448.5602,67.1972,2.0156,1442.0,0.0,25450.5758,16.4957,17.6294,17.525,17.5064,17.3796,16.8818,0.0247,0.1867,0.1557,0.2839,0.6168,-16.3804,1.018023032,0.822854984753
2012-10-03,17.5921,369.8238,25367.8082,-13.5548,2.0156,1442.0,0.0,25369.8238,16.5394,17.6139,17.6033,17.4971,17.4227,16.9199,0.03,0.0444,0.1463,0.2425,0.6003,-16.4957,1.014792952,0.820243945653
2012-10-04,17.7041,516.9078,0.0,0.0,25516.9078,0.0,2.0,25516.9078,16.5108,17.6481,17.6369,17.5222,17.4584,16.9635,0.056,0.0444,0.1589,0.2274,0.5754,-16.5394,1.020676312,0.825466023854
2012-10-05,17.6854,502.4878,25502.3468,0.0,0.141,1442.0,1.0,25502.4878,16.567,17.6605,17.6462,17.539,17.4854,17.0028,0.06,0.0495,0.167,0.2204,0.5554,-16.5108,1.020099512,0.824594123297
2012-10-08,17.5362,287.3414,25287.2004,-215.1464,0.141,1442.0,0.0,25287.3414,16.6092,17.6419,17.6332,17.5446,17.515,17.0318,0.092,0.069,0.1658,0.1797,0.5444,-16.567,1.011493656,0.817637569123
2012-10-09,17.3589,17.2548,0.0,0.0,25017.2548,0.0,2.0,25017.2548,16.4974,17.5268,17.5753,17.5502,17.527,17.0629,0.1634,0.139,0.1575,0.1586,0.5165,-16.6092,1.000690192,0.809370832828
2012-10-10,17.3496,17.2548,0.0,0.0,25017.2548,0.0,0.0,25017.2548,16.308,17.4149,17.5268,17.5651,17.5334,17.0944,0.1051,0.1705,0.1242,0.1478,0.4832,-16.4974,1.000690192,0.808937213835
2012-10-11,17.5921,15.7548,0.0,0.0,25015.7548,0.0,2.0,25015.7548,16.3449,17.4336,17.5044,17.5707,17.5362,17.131,0.1374,0.1471,0.124,0.1484,0.4484,-16.308,1.000630192,0.820243945653
2012-10-12,17.4522,18.877,25009.0026,17.4522,9.8744,1433.0,1.0,25018.877,15.3926,17.4646,17.4578,17.552,17.519,17.1674,0.1217,0.1069,0.1266,0.1361,0.3951,-16.3449,1.00075508,0.813721010472
2012-10-15,17.5362,139.249,25129.3746,137.8242,9.8744,1433.0,0.0,25139.249,15.9584,17.5268,17.4578,17.5455,17.519,17.2017,0.0704,0.1069,0.1255,0.1361,0.3473,-15.3926,1.00556996,0.817637569123
2012-10-16,17.6388,271.9448,0.0,0.0,25271.9448,0.0,2.0,25271.9448,16.035,17.5424,17.5138,17.5446,17.5255,17.226,0.0934,0.1151,0.1246,0.1386,0.334,-15.9584,1.010877792,0.82242136576
2012-10-17,17.6761,271.9448,0.0,0.0,25271.9448,0.0,0.0,25271.9448,16.0798,17.617,17.5791,17.553,17.525,17.2447,0.0725,0.0881,0.1309,0.1381,0.3324,-16.035,1.010877792,0.824160504304
2012-10-18,17.732,271.9448,0.0,0.0,25271.9448,0.0,0.0,25271.9448,15.9318,17.6823,17.6071,17.5557,17.539,17.2663,0.0469,0.1122,0.1347,0.1444,0.3283,-16.0798,1.010877792,0.826766880834
2012-10-19,17.4895,257.5048,25254.838,0.0,2.6668,1444.0,1.0,25257.5048,15.71,17.6325,17.6145,17.5362,17.5376,17.28,0.127,0.0999,0.1278,0.1448,0.3229,-15.9318,1.010300192,0.815460149016
2012-10-22,17.6668,513.526,25510.8592,256.0212,2.6668,1444.0,0.0,25513.526,16.6402,17.6294,17.6406,17.5492,17.5469,17.2954,0.1255,0.091,0.1343,0.1469,0.3226,-15.71,1.02054104,0.82372688531
2012-10-23,17.5455,323.9288,0.0,0.0,25323.9288,0.0,2.0,25323.9288,16.8088,17.5673,17.622,17.5679,17.559,17.3061,0.0906,0.1006,0.1168,0.1352,0.3218,-16.6402,1.012957152,0.818071188116
2012-10-24,17.6854,322.4288,0.0,0.0,25322.4288,0.0,2.0,25322.4288,16.6725,17.6325,17.6238,17.6015,17.5833,17.319,0.076,0.1019,0.0929,0.1083,0.3239,-16.8088,1.012897152,0.824594123297
2012-10-25,17.6574,320.9288,0.0,0.0,25320.9288,0.0,2.0,25320.9288,16.1255,17.6294,17.6089,17.608,17.5893,17.3303,0.074,0.0864,0.0944,0.109,0.3256,-16.6725,1.012837152,0.823288603747
2012-10-26,17.5082,319.4288,0.0,0.0,25319.4288,0.0,2.0,25319.4288,16.2469,17.617,17.6126,17.6136,17.5828,17.3386,0.0953,0.0801,0.0854,0.1097,0.3247,-16.1255,1.012777152,0.816332049572
2012-10-31,17.4149,304.8988,25303.8497,0.0,1.0491,1453.0,1.0,25304.8988,16.8521,17.5268,17.5623,17.6015,17.5735,17.3469,0.1223,0.1108,0.1041,0.1158,0.3212,-16.2469,1.012195952,0.811981871929
2012-11-01,17.7973,860.526,25859.4769,555.6272,1.0491,1453.0,0.0,25860.526,17.1922,17.5735,17.6126,17.6173,17.5809,17.3629,0.1994,0.1512,0.1211,0.1253,0.3233,-16.8521,1.03442104,0.829811538928
2012-11-02,17.5921,562.3704,25561.3213,257.4716,1.0491,1453.0,0.0,25562.3704,17.5696,17.6015,17.594,17.6089,17.5809,17.3755,0.1914,0.1456,0.1195,0.1253,0.3196,-17.1922,1.022494816,0.820243945653
2012-11-05,17.7973,859.026,25859.4769,555.6272,-0.4509,1453.0,1.0,25859.026,17.3926,17.7289,17.622,17.6154,17.5856,17.3898,0.1185,0.1719,0.1284,0.1317,0.3222,-17.5696,1.03436104,0.829811538928
2012-11-06,17.9559,1089.4718,26089.9227,786.073,-0.4509,1453.0,0.0,26089.4718,17.5902,17.7818,17.7115,17.6621,17.5991,17.4094,0.1824,0.2102,0.1587,0.1544,0.3264,-17.3926,1.043578872,0.837206374665
2012-11-07,17.7134,737.1193,25737.5702,433.7205,-0.4509,1453.0,0.0,25737.1193,17.747,17.8222,17.7712,17.6667,17.608,17.4237,0.1232,0.1331,0.1596,0.1557,0.3237,-17.5902,1.029484772,0.825899642847
2012-11-08,17.4802,398.2797,25398.7306,94.8809,-0.4509,1453.0,0.0,25398.2797,17.5282,17.7165,17.7078,17.6602,17.614,17.4359,0.2379,0.1836,0.1663,0.1476,0.3137,-17.747,1.015931188,0.815026530022
2012-11-09,17.4336,329.0699,25331.0208,27.1711,-1.9509,1453.0,1.0,25329.0699,17.3193,17.5424,17.6761,17.635,17.6182,17.4463,0.1499,0.2189,0.1805,0.1408,0.3046,-17.5282,1.013162796,0.812853772485
2012-11-12,17.6201,600.0544,25602.0053,298.1556,-1.9509,1453.0,0.0,25600.0544,17.291,17.5113,17.6406,17.6313,17.6196,17.4615,0.0971,0.2084,0.1804,0.1406,0.2934,-17.3193,1.024002176,0.821549465203
2012-11-13,17.3216,164.8339,25168.2848,-135.5649,-3.4509,1453.0,1.0,25164.8339,17.476,17.4584,17.5138,17.6126,17.6131,17.4748,0.1508,0.1546,0.2028,0.1514,0.2703,-17.291,1.006593356,0.807631694285
2012-11-14,17.0045,-310.4424,0.0,0.0,24689.5576,0.0,2.0,24689.5576,17.184,17.3154,17.372,17.5716,17.5865,17.4794,0.3079,0.2317,0.2757,0.2034,0.26,-17.476,0.987582304,0.792846685379
2012-11-15,16.8179,-311.9424,0.0,0.0,24688.0576,0.0,2.0,24688.0576,16.8216,17.048,17.2395,17.4737,17.5455,17.4789,0.2547,0.3249,0.3504,0.2656,0.2611,-17.184,0.987522304,0.784146330091
2012-11-16,16.4728,-311.9424,0.0,0.0,24688.0576,0.0,0.0,24688.0576,17.5817,16.7651,17.0474,17.3617,17.4853,17.4738,0.2698,0.4438,0.4676,0.3555,0.2781,-16.8216,0.987522304,0.768055801636
2012-11-19,16.7993,-309.8331,24678.1717,16.7993,11.9952,1469.0,1.0,24690.1669,18.9695,16.6967,16.8832,17.2619,17.4387,17.47,0.1941,0.3109,0.4708,0.3817,0.2861,-17.5817,0.987606676,0.783279092104
2012-11-20,16.7526,-393.1254,0.0,0.0,24606.8746,0.0,2.0,24606.8746,17.6638,16.6749,16.7694,17.1416,17.4018,17.4621,0.1766,0.1916,0.4253,0.411,0.3002,-18.9695,0.984274984,0.781101671998
2012-11-21,16.7899,-390.9855,24597.2035,16.7899,11.811,1465.0,1.0,24609.0145,17.5882,16.7806,16.7265,17.0493,17.358,17.4591,0.0247,0.1438,0.3857,0.4276,0.3063,-17.6638,0.98436058,0.782840810541
2012-11-23,16.9672,-132.741,24856.948,276.5344,10.311,1465.0,1.0,24867.259,17.4454,16.8366,16.7564,16.9979,17.3291,17.456,0.1146,0.1788,0.3549,0.4338,0.3105,-17.5882,0.99469036,0.791107546836
2012-11-26,17.0418,-23.452,24966.237,385.8234,10.311,1465.0,0.0,24976.548,17.624,16.933,16.8702,16.9588,17.2969,17.4524,0.1294,0.1266,0.3215,0.4298,0.3143,-17.4454,0.99906192,0.794585823923
2012-11-27,16.9392,-188.411,0.0,0.0,24811.589,0.0,2.0,24811.589,17.7013,16.9827,16.8981,16.8907,17.261,17.4405,0.053,0.1224,0.2229,0.4281,0.3223,-17.624,0.99246356,0.789802027285
2012-11-28,17.0511,-188.411,0.0,0.0,24811.589,0.0,0.0,24811.589,17.5725,17.0107,16.9578,16.8636,17.2381,17.4256,0.0621,0.1053,0.1764,0.4264,0.3227,-17.7013,0.99246356,0.795019442916
2012-11-29,17.2377,-188.411,0.0,0.0,24811.589,0.0,0.0,24811.589,17.1211,17.076,17.0474,16.8869,17.2293,17.4196,0.1508,0.1166,0.2094,0.4244,0.3234,-17.5725,0.99246356,0.803719798204
2012-11-30,17.191,-189.911,0.0,0.0,24810.089,0.0,2.0,24810.089,16.3685,17.1599,17.0922,16.9243,17.199,17.4132,0.0971,0.121,0.2281,0.4028,0.3247,-17.1211,0.99240356,0.801542378097
2012-12-03,17.2004,-191.411,0.0,0.0,24808.589,0.0,2.0,24808.589,16.5661,17.2097,17.1239,16.997,17.1794,17.4035,0.0247,0.1252,0.1788,0.3921,0.3237,-16.3685,0.99234356,0.80198065966
2012-12-04,16.6967,-189.5643,24794.5995,16.6967,15.8362,1485.0,1.0,24810.4357,16.5373,17.0294,17.0754,16.9868,17.1243,17.3884,0.2882,0.2232,0.1937,0.3777,0.3386,-16.5661,0.992417428,0.778495295467
2012-12-05,16.5288,-453.7458,0.0,0.0,24546.2542,0.0,2.0,24546.2542,18.579,16.8086,16.9709,16.9644,17.053,17.3686,0.3495,0.3328,0.2328,0.3458,0.3592,-16.5373,0.981850168,0.770666840736
2012-12-06,16.5194,-468.5958,24531.309,0.0,0.0952,1485.0,1.0,24531.4042,18.3692,16.5816,16.8273,16.9373,16.9933,17.3494,0.0997,0.3437,0.2683,0.3284,0.3783,-18.579,0.981256168,0.770228559173
2012-12-07,16.4448,-580.8768,24420.528,-110.781,-1.4048,1485.0,1.0,24419.1232,18.3734,16.4977,16.678,16.8851,16.9415,17.3323,0.046,0.3062,0.3095,0.3293,0.3993,-18.3692,0.976764928,0.766750282085
2012-12-10,16.5754,-388.4358,24614.469,83.16,-2.9048,1485.0,1.0,24611.5642,18.3119,16.5132,16.553,16.8384,16.8986,17.3198,0.0655,0.093,0.3183,0.3175,0.4131,-18.3734,0.984462568,0.772839598273
2012-12-11,16.7899,-84.7533,0.0,0.0,24915.2467,0.0,2.0,24915.2467,18.4522,16.6034,16.5717,16.8235,16.8571,17.3048,0.1743,0.1307,0.3166,0.2687,0.4185,-18.3119,0.996609868,0.782840810541
2012-12-12,17.0325,-84.7533,0.0,0.0,24915.2467,0.0,0.0,24915.2467,18.6394,16.7993,16.6724,16.8217,16.8426,17.2927,0.2287,0.2388,0.3151,0.2495,0.4175,-18.4522,0.996609868,0.794152204929
2012-12-13,16.9765,-82.4468,24904.5255,16.9765,13.0277,1467.0,1.0,24917.5532,17.6553,16.933,16.7638,16.7955,16.8412,17.2802,0.127,0.2527,0.2863,0.2486,0.4174,-18.6394,0.996702128,0.791541165829
2012-12-14,17.219,273.3007,25260.273,372.724,13.0277,1467.0,0.0,25273.3007,17.8905,17.076,16.9187,16.7983,16.8613,17.2716,0.127,0.2454,0.2907,0.2624,0.4141,-17.6553,1.010932028,0.802847897647
2012-12-17,17.331,437.6047,25424.577,537.028,13.0277,1467.0,0.0,25437.6047,18.1454,17.1755,17.0698,16.8114,16.9042,17.2664,0.1812,0.2115,0.3129,0.2657,0.4116,-17.8905,1.017504188,0.808069975848
2012-12-18,17.5921,820.6384,25807.6107,920.0617,13.0277,1467.0,0.0,25820.6384,18.2631,17.3807,17.2302,16.9009,16.9438,17.2642,0.1915,0.2474,0.394,0.3054,0.4094,-18.1454,1.032825536,0.820243945653
2012-12-19,17.8067,1135.4566,26122.4289,1234.8799,13.0277,1467.0,0.0,26135.4566,18.5376,17.5766,17.3851,17.0287,16.9966,17.2666,0.2382,0.3233,0.4614,0.3572,0.4123,-18.2631,1.045418264,0.830249820491
2012-12-20,17.7787,1079.7106,0.0,0.0,26079.7106,0.0,2.0,26079.7106,18.7631,17.7258,17.5455,17.1547,17.046,17.2714,0.1166,0.2633,0.4784,0.3937,0.417,-18.5376,1.043188424,0.828944300941
2012-12-21,17.6352,1079.7106,0.0,0.0,26079.7106,0.0,0.0,26079.7106,18.7053,17.7402,17.6287,17.2737,17.0794,17.277,0.092,0.1899,0.4276,0.4144,0.42,-18.7631,1.043188424,0.822253513246
2012-12-24,17.4665,1079.7106,0.0,0.0,26079.7106,0.0,0.0,26079.7106,19.2882,17.6268,17.6558,17.3628,17.1006,17.2793,0.1563,0.1398,0.3521,0.4232,0.4207,-18.7053,1.043188424,0.814387757957
2012-12-26,17.6259,1079.7106,0.0,0.0,26079.7106,0.0,0.0,26079.7106,19.9734,17.5759,17.6626,17.4464,17.135,17.28,0.0948,0.1367,0.2957,0.437,0.4213,-19.2882,1.043188424,0.821819894253
2012-12-27,17.6071,1078.2106,0.0,0.0,26078.2106,0.0,2.0,26078.2106,19.3259,17.5665,17.6227,17.5039,17.1628,17.2831,0.0871,0.1108,0.26,0.4489,0.4231,-19.9734,1.043128424,0.820943331126
2012-12-28,17.6165,1078.2106,0.0,0.0,26078.2106,0.0,0.0,26078.2106,19.4138,17.6165,17.5902,17.5679,17.1817,17.2847,0.0094,0.07,0.1832,0.4601,0.4242,-19.3259,1.043128424,0.82138161269
2012-12-31,17.9634,1081.664,26064.8934,17.9634,16.7706,1451.0,1.0,26081.664,19.3756,17.729,17.6559,17.6423,17.2203,17.2912,0.203,0.1839,0.1768,0.4922,0.4322,-19.4138,1.04326656,0.837556067402
2013-01-02,18.329,1612.1496,26595.379,548.449,16.7706,1451.0,0.0,26612.1496,17.9775,17.9696,17.8284,17.7421,17.2767,17.3042,0.3563,0.3177,0.2486,0.551,0.4534,-19.3756,1.064485984,0.854602422671
2013-01-03,18.3665,1652.0521,0.0,0.0,26652.0521,0.0,2.0,26652.0521,18.3422,18.2196,17.9765,17.8195,17.3602,17.3169,0.2227,0.3683,0.3098,0.584,0.474,-17.9775,1.066082084,0.856350886355
2013-01-04,18.5259,1652.0521,0.0,0.0,26652.0521,0.0,0.0,26652.0521,18.3289,18.4071,18.1603,17.8915,17.4601,17.3377,0.1045,0.3671,0.3816,0.6047,0.5035,-18.3422,1.066082084,0.863783022651
2013-01-07,18.4603,1652.0521,0.0,0.0,26652.0521,0.0,0.0,26652.0521,17.681,18.4509,18.329,17.9596,17.5571,17.3535,0.0801,0.2186,0.4184,0.6015,0.5261,-18.3289,1.066082084,0.860724376848
2013-01-08,18.254,1652.0521,0.0,0.0,26652.0521,0.0,0.0,26652.0521,17.9476,18.4134,18.3871,18.0215,17.6476,17.3677,0.1419,0.1074,0.4107,0.5601,0.5407,-17.681,1.066082084,0.851105495305
2013-01-09,18.4884,1656.1305,26641.7844,18.4884,14.3461,1441.0,1.0,26656.1305,18.7863,18.4009,18.419,18.1237,17.7433,17.3838,0.128,0.1095,0.3835,0.5299,0.5618,-17.9476,1.06624522,0.862034558968
2013-01-10,18.8728,2210.0509,27195.7048,572.4088,14.3461,1441.0,0.0,27210.0509,17.8476,18.5384,18.5203,18.2484,17.8474,17.4081,0.3124,0.2235,0.4057,0.5373,0.599,-18.7863,1.088402036,0.879957477363
2013-01-11,18.8915,2222.5876,0.0,0.0,27222.5876,0.0,2.0,27222.5876,18.2177,18.7509,18.5934,18.3768,17.9403,17.4357,0.2275,0.2788,0.3828,0.5495,0.6346,-17.8476,1.088903504,0.88082937792
2013-01-14,18.8541,2222.5876,0.0,0.0,27222.5876,0.0,0.0,27222.5876,18.1854,18.8728,18.6722,18.5006,18.0342,17.4645,0.0187,0.2873,0.301,0.5364,0.6655,-18.2177,1.088903504,0.879085576807
2013-01-15,18.8072,2226.9248,27214.0184,18.8072,12.9064,1447.0,1.0,27226.9248,18.3374,18.8509,18.7828,18.585,18.1136,17.4847,0.0423,0.1675,0.2471,0.5269,0.6906,-18.1854,1.089076992,0.87689883156
2013-01-16,18.6853,2049.0355,27037.6291,-157.5821,11.4064,1447.0,1.0,27049.0355,18.5432,18.7822,18.8222,18.6206,18.1814,17.5066,0.0871,0.0827,0.2313,0.5077,0.7111,-18.3374,1.08196142,0.871215158947
